spotifyId,trackName,artistName,releaseDate,geniusId,geniusTrackName,geniusArtistName,geniusReleaseDate,trackLanguage
spotify:track:5FPklgS6ivKsHbX3r4v1Xy,Pas de ralentir 3,Mig,2022-12-31,7895136,Pas de ralentir 3,Mig,2023-01-01,fr
spotify:track:62CjWeg3nQJuJ9sU6f3uCR,IGTV#1,Johny Smile,2021-09-10,6310747,IGTV 1,Johny Smile,2020-10-03,fr
spotify:track:0qvOa81HDkZs2c07K6XtCE,Nsiti,Oussama,2022-12-16,9472523,Nbghik Barcha,Oussama Malki,2023-08-24,ar
spotify:track:73z3CBj1xVRr1IQckImczP,Meer fahren,Longus Mongus,2023-02-23,8699680,Meer fahren,"Longus Mongus, BHZ & Monk",2023-01-12,de
spotify:track:2WjH6R8nIsBorOvpx1jixY,AMADÉ IN 808,PAIX,2023-01-12,8721613,AMADÉ IN 808,PAIX & Haftbefehl,2023-01-13,de
spotify:track:0KnnresrfD2Od2MF2G8KxM,Promises,Olexesh,2023-01-12,8721609,Promises,Olexesh & IZZY (DEU),2023-01-13,en
spotify:track:28eETlaRWNm6YulvTd6rqk,Bin in Trance,LX,2023-02-16,8681799,Bin in Trance,LX,2023-01-13,de
spotify:track:1VcHYhlqqEDdN2D2sumdWo,VIJA VIJA,DJ Gimi-O,2022-12-30,8685307,VIJA VIJA,DJ Gimi-O & Capital Bra,2022-12-30,de
spotify:track:1Fb8gCHRkmNAaN8vytd5vg,West Connect (feat. Central Cee),Luciano,2022-09-29,8161982,West Connect,Luciano & Central Cee,2022-09-30,en
spotify:track:2GNw0lxtQCN5WTQ0COjcmC,STRASSENGESETZ,Musso,2023-01-04,8701719,STRASSENGESETZ,Musso,2023-01-04,de
spotify:track:4OH5Cd8ZOI1eSgJSC9PYmU,Antidepresan,Mert Demir,2022-11-04,8537185,Antidepresan,Mert Demir & Mabel Matiz,2022-11-03,tr
spotify:track:5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,2021-07-27,5983087,STAY,The Kid LAROI & Justin Bieber,2021-07-09,en
spotify:track:464F2a58LTaitVUFKvEm1J,Dirty Dancing,Glockenbach,2022-06-10,8088012,Dirty Dancing,Glockenbach (Ft. ÁSDÍS),2022-06-09,en
spotify:track:4GvPlSOKfN7aXEuGW8zKUx,GOSSIP (feat. Tom Morello),Måneskin,2023-01-13,8642225,GOSSIP,Måneskin (Ft. Tom Morello),2023-01-13,en
spotify:track:75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),Kate Bush,1985-09-16,9155950,Running Up That Hill (Instrumental),Kate Bush,1985-08-05,en
spotify:track:6Ox1rvlwEpB49drasQm6RF,Star Shopping,Lil Peep,2015-08-17,2353006,Star Shopping,Lil Peep,2015-08-17,en
spotify:track:6JTJSgfqioIUYuoAqCA4R0,Barrio,MADE,2023-01-13,8741784,Barrio,"Made, Kenan & TANO77",2023-01-13,de
spotify:track:37F7E7BKEw2E4O2L7u0IEp,Limbo,Freddie Dredd,2022-08-11,7468957,Limbo,Freddie Dredd,2022-08-11,en
spotify:track:1t1VvjY7al80AdEoAQ3kPN,Nie wieder sehen,Juju,2022-11-17,8537966,Nie wieder sehen,Juju,2022-11-18,de
spotify:track:1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe à la maison,Vegedream,2018-07-20,3844246,Ramenez la coupe à la maison,Vegedream,2018-07-18,fr
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Steve Lacy,2022-07-15,8145689,Bad Habit,Steve Lacy,2022-06-29,en
spotify:track:0C3shWEOObGT5IxApC7Mkg,you were there for me,Henry Moodie,2024-01-26,8154552,​you were there for me,Henry Moodie,2022-07-22,en
spotify:track:4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,2022-12-02,6036050,Niagara Falls (Foot or 2),"Metro Boomin, Travis Scott & 21 Savage",2022-12-02,en
spotify:track:7vmxzqidBt7y4FxRtsJBVV,3 Tage am Meer,AnnenMayKantereit,2023-03-03,8377021,3 Tage am Meer,AnnenMayKantereit,2022-09-16,de
spotify:track:1Iit6nngiymUoQ7M2Ru9mM,SEVILLA (feat. Nimo & Summer Cem) - Remix,Thrife,2022-12-09,8624010,SEVILLA (REMIX),"Thrife, Nimo & Summer Cem",2022-12-09,sv
spotify:track:3khjpQtAQ4VkzqSe8moxo3,Léon (The Professional),Guè,2023-01-13,8693049,Léon (The Professional),Guè,2023-01-13,it
spotify:track:4Tbuh5q66Ygubei5Xru4jB,TIMEZONE,Måneskin,2023-01-20,8642226,TIMEZONE,Måneskin,2023-01-20,en
spotify:track:4FnTFBGLLkSFuyT40g6djx,Da 1k In Su (feat. Benny The Butcher),Guè,2023-01-13,8693054,Da 1k In Su,Guè (Ft. Benny the Butcher),2023-01-13,en
spotify:track:7yJTzU4SK85FzoWhnoCONm,IN TRAPPOLA (feat. Lele Blade),Geolier,2023-01-06,8681918,IN TRAPPOLA,Geolier (Ft. Lele Blade),2023-01-06,pl
spotify:track:0GInNohJz3OQ3iPNJJob5h,Chiamare 2,Medy,2023-01-13,8681858,Chiamare 2,Medy,2023-01-13,it
spotify:track:0Ej0IbJKgJw5BQvRD6cfcA,HERE I COME,Geolier,2023-01-06,8681919,HERE I COME,Geolier,2023-01-06,it
spotify:track:71tM20RVoYqUUs9EDOso2v,OWN MY MIND,Måneskin,2023-01-20,8642224,OWN MY MIND,Måneskin,2023-01-20,en
spotify:track:5jWcNM7uHhsAj9yuypurdP,GASOLINE,Måneskin,2023-01-20,7885578,GASOLINE,Måneskin,2023-01-20,en
spotify:track:1DTUrcTRdnJBUEz5AdHWLQ,Tchikita,Medy,2023-01-13,8419447,Tchikita,Medy,2022-10-07,it
spotify:track:5MNHrahj1qZFjh46GZmqLT,BUONANOTTE,Ernia,2023-05-04,8542347,BUONANOTTE,Ernia,2022-11-18,it
spotify:track:4y4wOYV6OJ2hlXeBFzazEO,NAPO****NO,Geolier,2023-01-06,8681914,NAPO****NO,Geolier,2023-01-06,pl
spotify:track:5Grn3fUilAo7ZlUJuWpHRc,Capa Tosta (feat. Napoleone),Guè,2023-01-13,8693055,Capa Tosta,Guè (Ft. Napoleone),2023-01-13,it
spotify:track:1AHwcXjcDdpOH58QpcqLCi,CRISI DI STATO,Fedez,2021-11-26,8549761,CRISI DI STATO,Fedez,2022-12-09,it
spotify:track:7eI1vdUuURBXiYDVZYOTz3,PANICO (Concertos),Lazza,2022-04-07,8616530,PANICO (Concertos),Lazza,2022-12-16,it
spotify:track:77FQ6iMaTn7fT9IMdMnpEn,Cicatrici (feat. Nabi),Medy,2023-01-13,8681865,Cicatrici,Medy (Ft. Nabi),2023-01-13,it
spotify:track:4NAGAsgNfPY2zoP8JfSGXc,Compliquè (feat. Shiva & Ghali),Rhove,2022-07-21,8067441,Compliqué,Rhove (Ft. Ghali & Shiva),2022-06-29,en
spotify:track:0GVKrtG7QqEYBGOAspofCW,BLA BLA BLA,Måneskin,2023-01-20,8642227,BLA BLA BLA,Måneskin,2023-01-20,en
spotify:track:2GVahxIzxivfRZc8lR39Ms,FERNET,Rei,2022-06-01,7935604,FERNET,Rei & Quevedo,2022-06-01,es
spotify:track:3Q7o2zzvXj7QiSCumjBpvu,AMANTES,Becky G,2022-09-16,8387499,AMANTES,Becky G & Daviles de Novelda,2022-09-16,es
spotify:track:3QMbspb1zO1XaREaQrRUh2,La última,Aitana,2022-12-02,7993999,Diego - Música Original De La Serie La Última,Aitana,,
spotify:track:5Yh0xm8WeoxgPneHEJSgXl,París,Morat,2022-11-04,7961591,París,Morat & Duki,2022-05-20,es
spotify:track:68e9XUS28xQRV9jghSx0NX,JS4E,Arcángel,2022-12-01,8573942,JS4E,Arcángel,2022-11-21,es
spotify:track:3durq4YUSFRaeoodpfHBmJ,Universitaria,Quevedo,2021-05-15,6797839,Universitaria,Quevedo,2021-05-14,es
spotify:track:0cubEBmB9wjsdBwXNFmzFy,Salir Con Vida,Morat,2022-11-04,8475758,Salir Con Vida,Morat & Feid,2022-10-27,es
spotify:track:0r5g8mAptDMwHbvRDJYIPW,LEJOS DEL CIELO,Rauw Alejandro,2023-01-24,8535470,LEJOS DEL CIELO,Rauw Alejandro,2022-11-10,es
spotify:track:1caKQ2Nqtr1eoczaB83cUz,Bemaste,Tiago PZK,2023-01-12,8637710,Bemaste,Tiago PZK,2023-01-12,es
spotify:track:5uKJiHdlDBz53cM1qZd0yB,Baby,Aya Nakamura,2023-01-12,8706121,Baby,Aya Nakamura,2023-01-12,fr
spotify:track:5EWPzyWm0b9McPS5Qyaijp,Un jour je marierai un ange,Pierre de Maere,2022-01-21,7625588,Un jour je marierai un ange,Pierre de Maere,2021-11-08,fr
spotify:track:2AoDYFB8sKWZunF2hS6Nxh,Anthracite,ASHE 22,2023-01-20,8661676,Anthracite,ASHE 22 (Ft. Central Cee),2023-01-20,fr
spotify:track:2gwZ6ZmwlmNQyRgnP8hpO8,Nous Deux,RIDSA,2022-11-25,8622840,Nous Deux,Ridsa,2022-11-25,fr
spotify:track:2GkROyK554UJ2NREjmbJoZ,Safari,Zkr,2023-01-20,8743989,Safari,Zkr (Ft. Timal),2023-01-20,fr
spotify:track:6PlZ3T2h2dpoEWKrviNkKS,SMS,Aya Nakamura,2022-12-01,8595972,SMS,Aya Nakamura,2022-12-01,fr
spotify:track:0wzYG3c6CaroEAz4wTPNVD,On s'fait du mal (feat. Dadju),Zaho,2023-01-20,8647921,On s’fait du mal,Zaho (Ft. Dadju),2023-01-20,en
spotify:track:5yXsnn8dzedpaBDUkbUGCU,Voltaire,Fresh laDouille,2023-01-20,8737158,Voltaire,Fresh laDouille,2023-01-20,fr
spotify:track:21JOYA45JFkrOjqNwI6g8E,Weapons,Ava Max,2023-01-27,8353140,Weapons,Ava Max,2022-11-10,en
spotify:track:5uSFGgIfHMT3osrAd9n9ym,Forget Me,Lewis Capaldi,2023-05-19,8350870,Forget Me,Lewis Capaldi,2022-09-09,en
spotify:track:1YPhzacAn2po5bFgB21J2A,Beuh à la noix de coco,Jul,2022-12-09,8595773,Beuh à la noix de coco,JuL,2022-12-09,fr
spotify:track:18DQCUGYEvzGcCy50phQn7,Toxic,Favé,2023-01-05,8698966,Toxic,Favé (FRA),2023-01-05,fr
spotify:track:6z41QMdRgnRTAUdcQ0pxyH,Zénith (feat. Booba),mademoiselle lou,2023-01-12,8561579,Zénith,​mademoiselle lou (Ft. Booba),2023-01-12,en
spotify:track:4Bopf9wy3HVf5c10cH3bff,Viral,Landy,2023-01-13,8719380,Viral,Landy,2023-01-13,fr
spotify:track:5y2WMZ9UAYsA7qxRENID6l,MAINTENANT,GIMS,2022-12-02,8420629,MAINTENANT,GIMS,2022-09-30,fr
spotify:track:3rmqNsOiGqqvFNTmGlzl4R,Ta Ta Ta,Bayanni,2022-08-24,8322648,Ta Ta Ta,Bayanni,2022-08-24,en
spotify:track:5nBrRMKHC53PPyXykYVVPk,C'est pas la mairie,Jul,2022-12-09,8595764,C’est pas la mairie,JuL (Ft. Kvra),2022-12-09,fr
spotify:track:0HBmcorGWox3KmkT4d4SL6,Tu l'aimes encore,Amel Bent,2021-09-30,7158277,Tu l’aimes encore,Amel Bent (Ft. Dadju),2021-10-01,en
spotify:track:6BF8hizbH7XaOKNrDH2uhN,Vent de l'est,Laylow,2018-12-07,4137367,Vent de l’est,Laylow,2018-12-07,fr
spotify:track:5IJRqarA4QIc2qAw74mYo9,Ghazali (feat. Bryan Mg),DYSTINCT,2022-06-03,8073745,Ghazali,DYSTINCT (Ft. Bryan Mg),2022-06-03,ar
spotify:track:7lpfmAMzW3MlWSnXrwAGky,Uranus,PNL,2016-09-16,2849079,Uranus,PNL,2016-09-16,fr
spotify:track:4QAv7uyOwIgqOVgzczomOo,Mapessa (feat. Tiakola),Leto,2021-09-17,7184569,Mapessa,Leto (Ft. Tiakola),2021-09-17,fr
spotify:track:2kg6gav2Y7ceVoZ0s5l3Zz,44,Niska,2021-11-04,7343512,44,Niska,2021-11-05,fr
spotify:track:6duzK7XfPZU0bKFPbxeUkc,Nous deux c'est mieux <3,Livaï,2021-09-24,7034249,Nous deux c’est mieux,Livaï (FRA),2021-07-23,fr
spotify:track:3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,2022-09-22,8302862,Unholy,Sam Smith & Kim Petras,2022-09-22,en
spotify:track:1MR2ep1uoSskBM8fYM1Nt4,Sehnsucht,Miksu / Macloud,2022-03-04,7702778,Sehnsucht,Miksu / Macloud & t-low,2022-03-04,de
spotify:track:5m7BsARIFys2x156cs13xE,Shocks,Monet192,2023-01-20,8603406,Shocks,Monet192,2023-01-20,de
spotify:track:2HEPWGriMpXtjoXdWLXbzH,Power Ranger,Symba,2023-01-19,8738397,Power Ranger,Symba,2023-01-19,de
spotify:track:6jiJUAreoPdiUz6lQLRijY,Montparnasse,Kolja Goldstein,2023-04-20,8521277,Montparnasse,Kolja Goldstein,2023-01-19,de
spotify:track:0rt8k3nUqVpM4lc5KRdkOf,Spiegelbild,Mayberg,2022-09-30,8424746,Spiegelbild,Mayberg,2022-09-30,de
spotify:track:2q7srMvO0mexRQuP1DBMfM,Ghetto Tekkno,Ski Aggu,2023-01-06,8696490,Ghetto Tekkno,Endzone & Ski Aggu,2023-01-06,de
spotify:track:7bdpStmJdlw9GKBPTOkDwT,AVA,Natalie Jane,2022-11-18,8452333,AVA,Natalie Jane,2022-11-18,en
spotify:track:6Xit1jXq6cMueBE6EiNJJi,Auf Wiedersehen,O.G.,2023-01-06,8697577,Auf Wiedersehen,O.G.,2023-01-06,de
spotify:track:3QQadEq9jXVkICGHBqZeWy,Ghettokid,Soufian,2023-01-19,8744360,Ghettokid,Soufian & SOTT,2023-01-19,de
spotify:track:1wRgQcfS0CSXSGPm8jwZ2v,LEISER KRIEG,Lune,2023-01-20,8615768,LEISER KRIEG,Lune,2023-01-20,de
spotify:track:42ziACTlq6bwvNd9zmMVOQ,Hennessy,Beyazz,2023-01-19,8731750,Hennessy,Beyazz,2023-01-20,de
spotify:track:5DFi6D7SrYHRIgZbY5MqqE,F64,Ed Sheeran,2023-01-19,8742220,F64,Ed Sheeran,2023-01-19,en
spotify:track:0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,Cian Ducrot,2022-11-09,8543034,I’ll Be Waiting,Cian Ducrot,2022-11-10,en
spotify:track:6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,2022-07-15,8173026,Nonsense,Sabrina Carpenter,2022-07-15,en
spotify:track:2nELP5uU9yOJ77AQFch0En,GARGOYLES,Veysel,2023-01-12,8721615,GARGOYLES,Veysel,2023-01-13,de
spotify:track:361tYwgM7c93CzQBAS2AnE,Tagelange Regentropfen,Bobby Vandamme,2022-12-16,8636339,Tagelange Regentropfen,Bobby Vandamme,2022-12-16,de
spotify:track:1VkMDzfeKwAxaZN9pIXI2d,One More Time,Nimo,2022-12-14,8645579,One More Time,"Nimo, Dardan & Devon (DEU)",2022-12-16,de
spotify:track:3BAZRZMULYTTFp1t8GNAT6,Bleiben Wir,Wincent Weiss,2023-04-27,8708510,Bleiben Wir,Wincent Weiss,2023-01-20,de
spotify:track:2CewvqbfMOcnvYE3yayAJV,I Believe,KAMRAD,2022-01-07,7567693,I Believe,KAMRAD,2022-01-07,en
spotify:track:34wBFYmnw1sBcHyrhoYAS0,Pochi Pochi,MamboLosco,2023-01-26,8751947,Pochi Pochi,MamboLosco,2023-01-26,it
spotify:track:4OAExi3KMGS19m7p0FxOoz,BLUE CHEESE (feat. Lazza),Rondodasosa,2023-03-10,8522395,BLUE CHEESE,Rondodasosa (Ft. Lazza),2022-11-04,it
spotify:track:0Pb8FIL8fecpxJCVgSxdWL,Cattiva,NASKA,2023-01-27,8761121,Cattiva,NASKA,2023-01-27,it
spotify:track:7Iq93UBQAA4zSYVkbKDJBO,Chiudi Gli Occhi,Guè,2023-01-13,8693053,Chiudi Gli Occhi,Guè,2023-01-13,it
spotify:track:6HHlRj9VJUNnT3u5VAju7F,Mi Hai Capito O No?,Guè,2023-01-13,8693042,Mi Hai Capito O No?,Guè,2023-01-13,it
spotify:track:2vejKgdviTICfxoqOL3LKG,GIVE YOU MY LOVE,Geolier,2023-01-06,8681921,GIVE YOU MY LOVE,Geolier,2023-01-06,it
spotify:track:3W2tsZcoDxmNQaw61Kz1rb,mi @mi o è f@ke,thasup,2022-09-30,8376862,​mi @mi o è f@ke,​thasup,2022-09-30,pl
spotify:track:0yDjNkN0xMqiUm6NjvdLuH,Triste (feat. Neima Ezza & Ernia),Sacky,2023-01-27,8757407,Triste,Sacky (Ft. Ernia & Neima Ezza),2023-01-27,it
spotify:track:3ecgmoOTCrypPrETABDnjP,BamBamBam,Niko Pandetta,2023-01-20,8746255,BamBamBam,Niko Pandetta (Ft. Neima Ezza),2023-01-20,it
spotify:track:2CeXk2ZsTwmJFBWXUSXPzf,Lontano Dai Guai (feat. Mahmood),Guè,2023-01-13,8693052,Lontano Dai Guai,Guè (Ft. Mahmood),2023-01-13,it
spotify:track:3Y00k9cPoW8BnJesUEFoWn,Rozzi,Paky,2019-09-11,4915356,Rozzi,Paky,2019-09-11,it
spotify:track:6yaNNYWPjkWHbh1jADEyJO,KUMITE,Salmo,2021-10-01,7205355,KUMITE,Salmo,2021-10-01,it
spotify:track:5BpDpH327X9ExEJr4Oa5UY,BEBE (feat. Baby Gang),Neima Ezza,2022-07-01,8124776,BEBE,Neima Ezza (Ft. Baby Gang),2022-07-01,it
spotify:track:77DLdBi2YK0uS184Iwz7Og,Delusioni (feat. Il Tre),Mostro,2023-01-27,8733410,Delusioni,Mostro (Ft. Il Tre),2023-01-27,it
spotify:track:4di7SwWhQnrj0d5yPPS27k,Pistole Nella Fendi,Niko Pandetta,2022-01-21,7592738,Pistole Nella Fendi,Niko Pandetta,2022-01-14,it
spotify:track:7z8jf3dtJPXUxlc9xJCKEh,NON CI TORNI PIÙ (feat. Paky),Geolier,2023-01-06,8681920,NON CI TORNI PIÙ,Geolier (Ft. Paky),2023-01-06,cs
spotify:track:4QBXMgfDKmmVrYEqICIPxJ,NEMESI (feat. BLANCO),Marracash,2021-11-19,7399251,NEMESI,Marracash (Ft. BLANCO),2021-11-19,it
spotify:track:7EV3ONJpL7lmlQb75rlP2D,Nessuno,Sacky,2023-01-19,8735938,Nessuno,Sacky,2023-01-19,it
spotify:track:2ACSqztWqO9sWCFCoGUFvP,Diamante,Shiva,2022-11-25,8581023,Diamante,Shiva,2022-11-25,it
spotify:track:0BJMkf1sQmY3TwcHapARZI,RON COLA,Rauw Alejandro,2023-01-24,8535474,RON COLA,Rauw Alejandro & Subelo NEO,2022-11-11,pl
spotify:track:58cEG7FsVoipRiRKUMgOjo,PUNTO 40,Rauw Alejandro,2023-01-24,8400037,PUNTO 40,Rauw Alejandro & Baby Rasta,2022-09-22,es
spotify:track:76Oz7riVeTOze5U1ceIt41,CORAZÓN DESPEINADO,Rauw Alejandro,2023-01-24,8535476,CORAZÓN DESPEINADO,Rauw Alejandro,2022-11-11,es
spotify:track:33cF8aTmGJ6TsEf23uqGIN,LOKERA,Rauw Alejandro,2023-01-24,8220187,LOKERA,"Rauw Alejandro, Lyanno & Brray",2022-07-25,eu
spotify:track:7xQdrZO18sSodsnJ7XCqto,DE CAROLINA,Rauw Alejandro,2023-01-24,8535478,DE CAROLINA,Rauw Alejandro & Playero,2022-11-11,es
spotify:track:4qGr8HmRjhdRoUCnLf82eM,Pantera,Rvfv,2022-09-09,8299121,Pantera,Rvfv & Duki,2022-09-09,pl
spotify:track:672zDo2nzWSoIIQ7zD5kuj,La Pasamos CXBRXN,Feid,2022-12-02,8553889,La Pasamos CXBRXN,Feid & Zion & Lennox,2022-12-01,es
spotify:track:7xX3wvvcZvxGCa06KlgTCp,Tú,Myke Towers,2020-01-24,5199814,Tú,Myke Towers,2020-01-24,es
spotify:track:4XqXNU8MwPHwbgZmNXmAdc,Junio,Maluma,2022-09-29,8403290,Junio,Maluma,2022-09-29,es
spotify:track:3MnLMvIlc1wJqKtp6HxOwX,Iverson,Kekra,2023-03-02,8619260,Iverson,Kekra,2022-12-09,fr
spotify:track:4DBqYAG3eXWFulEs7FR8WN,J'arrête,Kekra,2023-03-02,8738708,J’arrête,Kekra (Ft. Zamdane),2023-01-27,fr
spotify:track:5bf3qVyRtIpk4Ym3JHalWk,Beleck,Aya Nakamura,2023-01-27,8706129,Beleck,Aya Nakamura,2023-01-26,fr
spotify:track:3AcobHbeLi6HEnh3UNYgjV,Tous les jours,Aya Nakamura,2023-01-27,8706127,Tous les jours,Aya Nakamura,2023-01-26,fr
spotify:track:4Dak9h5G9G2zY7dH915umc,Nuages,Kekra,2023-03-02,8738711,Nuages,Kekra,2023-01-27,fr
spotify:track:5v5b4rhNEQMd4p3gRmPgtQ,Vibe & Sun,Kekra,2023-03-02,8738715,Vibe & Sun,Kekra,2023-01-27,fr
spotify:track:3HxkByEQ60dqCKB3quLom8,Nuit et jour,Kekra,2023-03-02,8702429,Nuit et jour,Kekra,2023-01-13,fr
spotify:track:4nLv3uEQyPoSrsspYJ0Rbz,Stratos,Kekra,2023-03-02,8738707,Stratos,Kekra,2023-01-27,fr
spotify:track:23Pyg6aIRZZCaruhriSxcv,Coller,Aya Nakamura,2023-01-27,8706130,Coller,Aya Nakamura,2023-01-26,fr
spotify:track:4CTclzZBLuCBa9uPcuYnlB,Combien de temps,Kekra,2023-03-02,8738709,Combien de temps,Kekra,2023-01-27,fr
spotify:track:2JJlPeVO8US8XCeAtdAOOU,Bloc de glace,Kekra,2023-03-02,8739057,Bloc de glace,Kekra,2023-01-27,fr
spotify:track:2G7d2eSLCmbOn9iWLuvpvI,Trop tard,Kekra,2023-03-02,8738710,Trop tard,Kekra,2023-01-27,fr
spotify:track:2nXOUhAUyZQ0btHePjTzni,Haut niveau,Aya Nakamura,2023-01-27,8706133,Haut niveau,Aya Nakamura,2023-01-26,fr
spotify:track:0mtOyObXYbHnXyJZ9TNdOm,Le goût,Aya Nakamura,2023-01-27,8706131,Le goût,Aya Nakamura,2023-01-26,fr
spotify:track:2AN3XXwdAg5U8wCDD51iUt,Torts,Kekra,2023-03-02,8738716,Torts,Kekra,2023-01-27,en
spotify:track:0LKUdD7cE4hLSe4b4Xf2BK,Je pouvais,Kekra,2023-03-02,8026285,Je pouvais,Kekra,2023-01-27,fr
spotify:track:6vAJwdqkl3NgiXcBIABAbD,Disconnect,Kekra,2023-03-02,8738714,Disconnect,Kekra,2023-01-27,fr
spotify:track:51iu9uYwRvvdqiEHoAMrvK,Glock 18,Kekra,2023-03-02,8738713,Glock 18,Kekra,2023-01-27,fr
spotify:track:5bt380zWDlGAd3NmhOeZ3H,AZNVR - une minute de musique,Luv Resval,2023-01-06,8698136,AZNVR (Une minute de musique),Luv Resval,2023-01-06,en
spotify:track:2BiIJZjhzeabE9LUHVWT3l,Bloqué,Aya Nakamura,2023-01-27,8706134,Bloqué,Aya Nakamura,2023-01-26,fr
spotify:track:3lFku3uFAQlxhI6HQs2orW,Dernier je t'aime,Monsieur Nov,2023-01-27,8746381,Dernier je t’aime,Monsieur Nov (Ft. Josman),2023-01-27,fr
spotify:track:1zwPcUg92KSeE9ms1xw9io,Spend that,Kekra,2023-03-02,8064705,Spend that,Kekra,2023-01-27,fr
spotify:track:4JVzcsudruWNDSuauowWVx,TN,MALTY 2BZ,2023-01-11,8713401,TN,Malty 2BZ (Ft. Kerchak),2023-01-11,en
spotify:track:1NEL5O5FotR1OyPQyvlMag,Chop - Nouvelle École,Fresh,2022-10-28,8130989,Chop (Nouvelle École),Fresh (BEL),2022-06-23,fr
spotify:track:5WxVXxCMRnvxUKFq40ELwq,Escapism.,RAYE,2023-02-03,8427758,Escapism.,RAYE & 070 Shake,2022-10-12,en
spotify:track:403jxbXk5n8juoeRs5Ay21,6 Nullen,Trettmann,2023-03-17,8764152,6 Nullen,"Trettmann, KITSCHKRIEG & SFR",2023-01-27,de
spotify:track:3MWc5TQcXBEwAhk8063eRw,150 Bars Infinity,PA Sports,2023-01-26,8752617,150 Bars Infinity,PA Sports,2023-01-27,de
spotify:track:4gd1fjCwIWBLhf9aMLPReJ,DAS DER PREIS,NGEE,2024-03-21,8762218,DAS DER PREIS,NGEE,2023-01-27,de
spotify:track:4XfPpFn08l5weRQsyEqdMK,Nie am Meer,CIVO,2023-01-27,8763532,Nie am Meer,CIVO,2023-01-27,de
spotify:track:2yhLCh7CMoRPhY9XpiX2wJ,Risiko,Dorian,2023-01-20,8742075,Risiko,Dorian,2023-01-20,de
spotify:track:77pRfKibVRvGf3u61umAgo,Omnipräsent,Longus Mongus,2023-02-23,8764559,Omnipräsent,Longus Mongus & BHZ,2023-01-27,de
spotify:track:4t2xvZq61Ww2hpdvP1JoRw,PLAYA'S CIRCLE,reezy,2023-01-13,8383400,PLAYA’S CIRCLE,reezy,2023-01-13,en
spotify:track:4WuxLGrawdbybD8B5l3erZ,Hdgdl,Symba,2023-01-27,8764954,Hdgdl,Symba,2023-01-26,de
spotify:track:3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",Baby Tate,2016-09-27,3622005,"Hey, Mickey!",Baby Tate,2016-09-27,en
spotify:track:5MyCaoBEvkZu14UkR9qHCY,Alone,Makar,2023-01-20,8746519,Alone,Makar & DYSTINCT,2023-01-20,nl
spotify:track:1XRicWo5nH3BdBkJqKrukK,4Real,Faroon,2023-05-25,8765788,4Real,Faroon,2023-01-27,de
spotify:track:038awuS65sn5GQxlpJGkqj,Sternzeichen Arrogant,Rosc,2022-09-29,8418538,Sternzeichen Arrogant,Rosc,2022-09-29,de
spotify:track:41x0eQ9FsOeUNyoqjLJtAX,Gott sei Dank,AYLIVA,2022-07-08,8179089,Gott sei Dank,AYLIVA,2022-07-08,de
spotify:track:6evJ8sysntgtBBBs6WSxqQ,Krankenwagen,MADE,2022-09-30,8396225,Krankenwagen,"Made, San Andreas & Dorian",2022-09-30,de
spotify:track:1veHwv1HPwzOvlhs5jPxeP,blame's on me,Alexander Stewart,2022-12-09,8597842,​blame’s on me,Alexander Stewart,2022-12-09,en
spotify:track:2Y1yP5SoKVOSpr1EyKD1Li,Gasolina,Undacava,2023-01-27,8768819,Gasolina,Undacava & VOLO,2023-01-27,de
spotify:track:5BsJHI6tVJZk8F8aAeYgeR,Trap (feat. Haftbefehl),Haisenberg,2023-01-27,8762181,Trap,Haisenberg (Ft. Haftbefehl),2023-01-27,de
spotify:track:5htUUUBlgHZ9fztWTTDEFm,Due Vite,Marco Mengoni,2023-02-08,8649237,Due Vite,Marco Mengoni,2023-02-08,it
spotify:track:3h4VkSxRB1YCAS0FsxhV4J,Due,Elodie,2023-02-08,8649175,Due,Elodie,2023-02-08,it
spotify:track:4Xqs9LHjvq41AEhjNn36Oe,L'ADDIO,Coma_Cose,2023-02-08,8649442,L’addio,Coma_Cose,2023-02-08,it
spotify:track:2AzbPKN2Vf3CUukNZGnjYx,MOSTRO,gIANMARIA,2023-02-08,8649474,MOSTRO,​gIANMARIA,2023-02-08,it
spotify:track:3llceZeLx6TjP8WDcluSIu,Polvere,Olly,2023-02-08,8649475,Polvere,Olly,2023-02-08,it
spotify:track:5z7JlQ74N2M57PRIEI9oE6,ABISSALE,Tananai,2022-11-24,8459138,ABISSALE,Tananai,2022-10-12,it
spotify:track:3zn6I6sXe0tutUhdGzAzEJ,Lettera 22,Cugini Di Campagna,2023-02-08,8649418,Lettera 22,I Cugini Di Campagna,2023-02-08,it
spotify:track:6KhcA4elAfvxHzNaJwWp0T,Ok. Respira,Elodie,2022-12-08,8618622,Ok. Respira,Elodie,2022-12-09,it
